"schema_name","table_name","column_name","data_type","data_type_ext","nullable","default_value","primary_key","foreign_key","unique_key","check_contraint","computed_column_definition","comments"
dbo,Sls_Self_Learning_Session_tb,sls_id,int,int,N,"",PK,"","","",,Sls id
dbo,Sls_Self_Learning_Session_tb,sls_lms_session_id,varchar,varchar(25),N,"","","","","",,Sls lms session id
dbo,Sof_Source_Of_Funding_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Sof_Source_Of_Funding_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Sof_Source_Of_Funding_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Sof_Source_Of_Funding_tb,per_id_updator,int,int,N,"","",FK,"","",,Per id updator
dbo,Sof_Source_Of_Funding_tb,sof_amount,numeric,"numeric(15, 5)",N,"","","","","",,Sof amount
dbo,Sof_Source_Of_Funding_tb,sof_comments,text,text,Y,"","","","","",,Sof comments
dbo,Sof_Source_Of_Funding_tb,sof_created_date,datetime,datetime,N,"","","","","",,Sof created date
dbo,Sof_Source_Of_Funding_tb,sof_deleted_date,datetime,datetime,Y,"","","","","",,Sof deleted date
dbo,Sof_Source_Of_Funding_tb,sof_deleted_flag,bit,bit,N,"","","","","",,Sof deleted flag
dbo,Sof_Source_Of_Funding_tb,sof_executed_amount,decimal,"decimal(15, 2)",N,((0)),"","","","",,Sof executed amount
dbo,Sof_Source_Of_Funding_tb,sof_id,int,int,N,"",PK,"","","",,Sof id
dbo,Sof_Source_Of_Funding_tb,sof_participant_type,varchar,varchar(50),N,"","","","","",,Sof participant type
dbo,Sof_Source_Of_Funding_tb,sof_type,varchar,varchar(50),N,"","","","","",,Sof type
dbo,Sof_Source_Of_Funding_tb,sof_updated_date,datetime,datetime,N,"","","","","",,Sof updated date
dbo,Spf_Survey_Participants_Faults_tb,out_id_outcome,int,int,N,"","",FK,"","",,Out id outcome
dbo,Spf_Survey_Participants_Faults_tb,per_id_participant,int,int,N,"","",FK,"","",,Per id participant
dbo,Spf_Survey_Participants_Faults_tb,sid_survey_id,int,int,N,"","","","","",,Sid survey id
dbo,Spf_Survey_Participants_Faults_tb,spf_active_flag,bit,bit,N,((1)),"","","","",,Spf active flag
dbo,Spf_Survey_Participants_Faults_tb,spf_id,int,int,N,"",PK,"","","",,Spf id
dbo,Spf_Survey_Participants_Faults_tb,spf_sent_email,bit,bit,N,((0)),"","","","",,Spf sent email
dbo,Spf_Survey_Participants_Faults_tb,spf_survey_expire_date,datetime,datetime,N,"","","","","",,Spf survey expire date
dbo,Spf_Survey_Participants_Faults_tb,spf_survey_start_date,datetime,datetime,N,"","","","","",,Spf survey start date
dbo,Spp_Semiprivate_Person_tb,reg_id_registration_person_one,int,int,Y,"","",FK,UK,"",,Reg id registration person one
dbo,Spp_Semiprivate_Person_tb,reg_id_registration_person_two,int,int,Y,"","",FK,UK,"",,Reg id registration person two
dbo,Spp_Semiprivate_Person_tb,spp_created_date,datetime,datetime,N,"","","","","",,Spp created date
dbo,Spp_Semiprivate_Person_tb,spp_id,int,int,N,"",PK,"","","",,Spp id
dbo,Srv_Service_tb,flw_id_flow,int,int,N,"","",FK,"","",,Flw id flow
dbo,Srv_Service_tb,out_id,int,int,N,"",PK,FK,"","",,Out id
dbo,Srv_Service_tb,srv_active_flag,bit,bit,N,((1)),"","","","",,Srv active flag
dbo,Srv_Service_tb,srv_end_date,datetime,datetime,Y,"","","","","",,Srv end date
dbo,Srv_Service_tb,srv_private_registration_flag,bit,bit,N,"","","","","",,Srv private registration flag
dbo,Srv_Service_tb,srv_registration_cofinancing,decimal,"decimal(15, 2)",Y,"","","","","",,Srv registration cofinancing
dbo,Srv_Service_tb,srv_registration_fee,decimal,"decimal(15, 2)",N,"","","","","",,Srv registration fee
dbo,Srv_Service_tb,srv_start_date,datetime,datetime,Y,"","","","","",,Srv start date
dbo,Srv_Service_tb,srv_total_duration,decimal,"decimal(15, 1)",N,((0)),"","","","",,Srv total duration
dbo,Srv_Service_tb,srv_type,varchar,varchar(50),N,('SRV_GENERAL'),"","","","",,Srv type
dbo,sts_2013_knlsystem_tb,sts_datetime,datetime,datetime,Y,"","","","","",,Sts datetime
dbo,sts_2013_knlsystem_tb,sts_referer,varchar,varchar(8000),Y,"","","","","",,Sts referer
dbo,sts_2013_knlsystem_tb,sts_time_taken,int,int,Y,"","","","","",,Sts time taken
dbo,sts_2013_knlsystem_tb,sts_url,varchar,varchar(8000),Y,"","","","","",,Sts url
dbo,sts_2013_knlsystem_tb,sts_user,varchar,varchar(100),Y,"","","","","",,Sts user
dbo,sts_knlsystem_statistics_2013,sts_datetime,datetime,datetime,Y,"","","","","",,Sts datetime
dbo,sts_knlsystem_statistics_2013,sts_params,varchar,varchar(8000),Y,"","","","","",,Sts params
dbo,sts_knlsystem_statistics_2013,sts_referer,varchar,varchar(8000),Y,"","","","","",,Sts referer
dbo,sts_knlsystem_statistics_2013,sts_time_taken,int,int,Y,"","","","","",,Sts time taken
dbo,sts_knlsystem_statistics_2013,sts_url,varchar,varchar(8000),Y,"","","","","",,Sts url
dbo,sts_knlsystem_statistics_2013,sts_user,varchar,varchar(1000),Y,"","","","","",,Sts user
dbo,Sts_Scheduled_Tasks_Status_tb,sts_date,datetime,datetime,N,"","","","","",,Sts date
dbo,Sts_Scheduled_Tasks_Status_tb,sts_id,int,int,N,"",PK,"","","",,Sts id
dbo,Sts_Scheduled_Tasks_Status_tb,sts_job_name,varchar,varchar(200),N,"","","","","",,Sts job name
dbo,Sts_Scheduled_Tasks_Status_tb,sts_status,varchar,varchar(50),N,"","","","","",,Sts status
dbo,SUCCESS_FACTORS_COMPLETION_TB,CompletionDate,varchar,varchar(150),Y,"","","","","",,Completiondate
dbo,SUCCESS_FACTORS_COMPLETION_TB,CompletionStatus,varchar,varchar(150),Y,"","","","","",,Completionstatus
dbo,SUCCESS_FACTORS_COMPLETION_TB,CompletionStatusID,varchar,varchar(150),Y,"","","","","",,Completionstatusid
dbo,SUCCESS_FACTORS_COMPLETION_TB,FirstName,varchar,varchar(150),Y,"","","","","",,Firstname
dbo,SUCCESS_FACTORS_COMPLETION_TB,ItemID,varchar,varchar(150),Y,"","","","","",,Itemid
dbo,SUCCESS_FACTORS_COMPLETION_TB,ItemType,varchar,varchar(150),Y,"","","","","",,Itemtype
dbo,SUCCESS_FACTORS_COMPLETION_TB,LastName,varchar,varchar(150),Y,"","","","","",,Lastname
dbo,SUCCESS_FACTORS_COMPLETION_TB,MiddleInitial,varchar,varchar(150),Y,"","","","","",,Middleinitial
dbo,SUCCESS_FACTORS_COMPLETION_TB,RevisionDate,varchar,varchar(150),Y,"","","","","",,Revisiondate
dbo,SUCCESS_FACTORS_COMPLETION_TB,RevisionNumber,varchar,varchar(150),Y,"","","","","",,Revisionnumber
dbo,SUCCESS_FACTORS_COMPLETION_TB,Title,varchar,varchar(450),Y,"","","","","",,Title
dbo,SUCCESS_FACTORS_COMPLETION_TB,UserID,varchar,varchar(100),Y,"","","","","",,Userid
dbo,SUCCESS_FACTORS_HISTORY_TB,CMPL_STAT_ID,varchar,varchar(25),N,"","","","","",,Cmpl stat id
dbo,SUCCESS_FACTORS_HISTORY_TB,COMPL_DTE,datetime,datetime,N,"","","","","",,Compl dte
dbo,SUCCESS_FACTORS_HISTORY_TB,CONTACT_HRS,decimal,"decimal(15, 5)",N,"","","","","",,Contact hrs
dbo,SUCCESS_FACTORS_HISTORY_TB,CPNT_ID,int,int,N,"","","","","",,Cpnt id
dbo,SUCCESS_FACTORS_HISTORY_TB,CPNT_TYP_ID,varchar,varchar(15),N,"","","","","",,Cpnt typ id
dbo,SUCCESS_FACTORS_HISTORY_TB,EMAIL,varchar,varchar(200),N,"","","","","",,Email
dbo,SUCCESS_FACTORS_HISTORY_TB,GRADE,decimal,"decimal(15, 5)",Y,"","","","","",,Grade
dbo,SUCCESS_FACTORS_HISTORY_TB,INST_NAME,varchar,varchar(1000),N,"","","","","",,Inst name
dbo,SUCCESS_FACTORS_HISTORY_TB,MOODLE_COURSE_ID,int,int,N,"","","","","",,Moodle course id
dbo,SUCCESS_FACTORS_HISTORY_TB,MOODLE_USER_ID,int,int,Y,"","","","","",,Moodle user id
dbo,SUCCESS_FACTORS_HISTORY_TB,REG_ID,int,int,N,"",PK,"","","",,Reg id
dbo,SUCCESS_FACTORS_HISTORY_TB,STUD_ID,varchar,varchar(50),N,"","","","","",,Stud id
dbo,SUCCESS_FACTORS_USER_DATA_TB,Active,varchar,varchar(150),Y,"","","","","",,Active
dbo,SUCCESS_FACTORS_USER_DATA_TB,Address,varchar,varchar(150),Y,"","","","","",,Address
dbo,SUCCESS_FACTORS_USER_DATA_TB,City,varchar,varchar(150),Y,"","","","","",,City
dbo,SUCCESS_FACTORS_USER_DATA_TB,Comments,varchar,varchar(150),Y,"","","","","",,Comments
dbo,SUCCESS_FACTORS_USER_DATA_TB,Country,varchar,varchar(150),Y,"","","","","",,Country
dbo,SUCCESS_FACTORS_USER_DATA_TB,DepartmentDescription,varchar,varchar(150),Y,"","","","","",,Departmentdescription
dbo,SUCCESS_FACTORS_USER_DATA_TB,DepartmentID,varchar,varchar(150),Y,"","","","","",,Departmentid
dbo,SUCCESS_FACTORS_USER_DATA_TB,Description,varchar,varchar(150),Y,"","","","","",,Description
dbo,SUCCESS_FACTORS_USER_DATA_TB,DomainDescription,varchar,varchar(150),Y,"","","","","",,Domaindescription
dbo,SUCCESS_FACTORS_USER_DATA_TB,DomainID,varchar,varchar(150),Y,"","","","","",,Domainid
dbo,SUCCESS_FACTORS_USER_DATA_TB,EmailAddress,varchar,varchar(150),Y,"","","","","",,Emailaddress
dbo,SUCCESS_FACTORS_USER_DATA_TB,EmployeeStatus,varchar,varchar(150),Y,"","","","","",,Employeestatus
dbo,SUCCESS_FACTORS_USER_DATA_TB,EmployeeType,varchar,varchar(150),Y,"","","","","",,Employeetype
dbo,SUCCESS_FACTORS_USER_DATA_TB,FirstName,varchar,varchar(150),Y,"","","","","",,Firstname
dbo,SUCCESS_FACTORS_USER_DATA_TB,HireDate,varchar,varchar(150),Y,"","","","","",,Hiredate
dbo,SUCCESS_FACTORS_USER_DATA_TB,JobCodeDescription,varchar,varchar(150),Y,"","","","","",,Jobcodedescription
dbo,SUCCESS_FACTORS_USER_DATA_TB,JobCodeID,varchar,varchar(150),Y,"","","","","",,Jobcodeid
dbo,SUCCESS_FACTORS_USER_DATA_TB,JobLocationDescription,varchar,varchar(250),Y,"","","","","",,Joblocationdescription
dbo,SUCCESS_FACTORS_USER_DATA_TB,JobLocationID,varchar,varchar(150),Y,"","","","","",,Joblocationid
dbo,SUCCESS_FACTORS_USER_DATA_TB,Label,varchar,varchar(150),Y,"","","","","",,Label
dbo,SUCCESS_FACTORS_USER_DATA_TB,LastName,varchar,varchar(150),Y,"","","","","",,Lastname
dbo,SUCCESS_FACTORS_USER_DATA_TB,MI,varchar,varchar(150),Y,"","","","","",,Mi
dbo,SUCCESS_FACTORS_USER_DATA_TB,RegistrationCode,varchar,varchar(150),Y,"","","","","",,Registrationcode
dbo,SUCCESS_FACTORS_USER_DATA_TB,ResumeLocation,varchar,varchar(150),Y,"","","","","",,Resumelocation
dbo,SUCCESS_FACTORS_USER_DATA_TB,State,varchar,varchar(150),Y,"","","","","",,State
dbo,SUCCESS_FACTORS_USER_DATA_TB,SupervisorFirstName,varchar,varchar(150),Y,"","","","","",,Supervisorfirstname
dbo,SUCCESS_FACTORS_USER_DATA_TB,SupervisorID,varchar,varchar(150),Y,"","","","","",,Supervisorid
dbo,SUCCESS_FACTORS_USER_DATA_TB,SupervisorLastName,varchar,varchar(150),Y,"","","","","",,Supervisorlastname
dbo,SUCCESS_FACTORS_USER_DATA_TB,SupervisorMiddleInitial,varchar,varchar(150),Y,"","","","","",,Supervisormiddleinitial
dbo,SUCCESS_FACTORS_USER_DATA_TB,TerminationDate,varchar,varchar(150),Y,"","","","","",,Terminationdate
dbo,SUCCESS_FACTORS_USER_DATA_TB,UserID,bigint,bigint,N,"","","","","",,Userid
dbo,SUCCESS_FACTORS_USER_DATA_TB,Value,varchar,varchar(150),Y,"","","","","",,Value
dbo,SUCCESS_FACTORS_USER_DATA_TB,ZipCode,varchar,varchar(150),Y,"","","","","",,Zipcode
dbo,sysdiagrams,definition,varbinary,varbinary(MAX),Y,"","","","","",,Definition
dbo,sysdiagrams,diagram_id,int,int,N,"",PK,"","","",,Diagram id
dbo,sysdiagrams,name,sysname,sysname,N,"","","",UK,"",,Name
dbo,sysdiagrams,principal_id,int,int,N,"","","",UK,"",,Principal id
dbo,sysdiagrams,version,int,int,Y,"","","","","",,Version
dbo,Tag_Taxonomy_Group_tb,tag_code,varchar,varchar(10),N,"","","",UK,"",,Tag code
dbo,Tag_Taxonomy_Group_tb,tag_description,varchar,varchar(2000),N,"","","","","",,Tag description
dbo,Tag_Taxonomy_Group_tb,tag_id,int,int,N,"",PK,"","","",,Tag id
dbo,Tag_Taxonomy_Group_tb,tax_id_group_header,int,int,Y,"","",FK,"","",,Tax id group header
dbo,Tal_Taxonomy_Language_tb,lng_id,int,int,N,"","",FK,"","",,Lng id
dbo,Tal_Taxonomy_Language_tb,tal_description,varchar,varchar(800),N,"","","","","",,Tal description
dbo,Tal_Taxonomy_Language_tb,tal_id,int,int,N,"",PK,"","","",,Tal id
dbo,Tal_Taxonomy_Language_tb,tax_id,int,int,N,"","",FK,"","",,Tax id
dbo,Tax_Taxonomy_tb,tax_active_flag,bit,bit,N,"","","","","",,Tax active flag
dbo,Tax_Taxonomy_tb,tax_id,int,int,N,"",PK,"","","",,Tax id
dbo,Tax_Taxonomy_tb,tax_parent_id,int,int,Y,"","",FK,"","",,Tax parent id
dbo,Tca_Ticket_Attachment_tb,tax_id_type,int,int,N,"","",FK,"","",,Tax id type
dbo,Tca_Ticket_Attachment_tb,tca_id,int,int,N,"",PK,"","","",,Tca id
dbo,Tca_Ticket_Attachment_tb,tca_value,varchar,varchar(255),N,"","","","","",,Tca value
dbo,Tca_Ticket_Attachment_tb,tth_id_thread,int,int,N,"","",FK,"","",,Tth id thread
dbo,Tcg_Ticket_Class_Group_tb,tax_id,int,int,N,"",PK,FK,"","",,Tax id
dbo,Tcg_Ticket_Class_Group_tb,tig_id,int,int,N,"",PK,FK,"","",,Tig id
dbo,Tck_Ticket_tb,per_id_assigned,int,int,Y,"","",FK,"","",,Per id assigned
dbo,Tck_Ticket_tb,per_id_assigner,int,int,Y,"","",FK,"","",,Per id assigner
dbo,Tck_Ticket_tb,per_id_closer,int,int,Y,"","",FK,"","",,Per id closer
dbo,Tck_Ticket_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Tck_Ticket_tb,tax_id_class,int,int,N,"","",FK,"","",,Tax id class
dbo,Tck_Ticket_tb,tax_id_priority,int,int,N,"","",FK,"","",,Tax id priority
dbo,Tck_Ticket_tb,tck_assigned_date,datetime,datetime,Y,"","","","","",,Tck assigned date
dbo,Tck_Ticket_tb,tck_closed_date,datetime,datetime,Y,"","","","","",,Tck closed date
dbo,Tck_Ticket_tb,tck_created_date,datetime,datetime,N,"","","","","",,Tck created date
dbo,Tck_Ticket_tb,tck_duration,decimal,"decimal(15, 1)",Y,"","","","","",,Tck duration
dbo,Tck_Ticket_tb,tck_id,int,int,N,"",PK,"","","",,Tck id
dbo,Tck_Ticket_tb,tck_order,int,int,N,"","","","","",,Tck order
dbo,Tck_Ticket_tb,tck_status,varchar,varchar(50),N,((1)),"","","","",,Tck status
dbo,Tck_Ticket_tb,tck_subject,varchar,varchar(200),N,"","","","","",,Tck subject
dbo,Tck_Ticket_tb,tig_id,int,int,Y,"","","","","",,Tig id
dbo,Tct_Teacher_Courses_Taxonomy_tb,tax_id,int,int,N,"",PK,FK,"","",,Tax id
dbo,Tct_Teacher_Courses_Taxonomy_tb,tea_id,int,int,N,"",PK,FK,"","",,Tea id
dbo,Tde_Tor_Deliverable_tb,del_created_date,datetime,datetime,N,"","","","","",,Del created date
dbo,Tde_Tor_Deliverable_tb,del_deleted_date,datetime,datetime,Y,"","","","","",,Del deleted date
dbo,Tde_Tor_Deliverable_tb,del_deleted_flag,bit,bit,N,"","","","","",,Del deleted flag
dbo,Tde_Tor_Deliverable_tb,del_id,int,int,N,"",PK,"","","",,Del id
dbo,Tde_Tor_Deliverable_tb,del_name,varchar,varchar(1000),N,"","","","","",,Del name
dbo,Tde_Tor_Deliverable_tb,del_updated_date,datetime,datetime,Y,"","","","","",,Del updated date
dbo,Tde_Tor_Deliverable_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Tde_Tor_Deliverable_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Tde_Tor_Deliverable_tb,per_id_updator,int,int,Y,"","",FK,"","",,Per id updator
dbo,Tde_Tor_Deliverable_tb,sca_id,int,int,N,"","",FK,"","",,Sca id
dbo,Tea_Teacher_tb,fcl_id_facilitator,int,int,N,"","",FK,"","",,Fcl id facilitator
dbo,Tea_Teacher_tb,migration_teacher_id,varchar,varchar(15),Y,"","","","","",,Migration teacher id
dbo,Tea_Teacher_tb,tea_ach_on_file,bit,bit,Y,"","","","","",,Tea ach on file
dbo,Tea_Teacher_tb,tea_address,varchar,varchar(800),Y,"","","","","",,Tea address
dbo,Tea_Teacher_tb,tea_assessment_noshow_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea assessment noshow rate
dbo,Tea_Teacher_tb,tea_assessment_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea assessment rate
dbo,Tea_Teacher_tb,tea_contract_hours,decimal,"decimal(15, 1)",N,"","","","","",,Tea contract hours
dbo,Tea_Teacher_tb,tea_contract_number,int,int,Y,"","","","","",,Tea contract number
dbo,Tea_Teacher_tb,tea_contract_year,int,int,N,"","","","","",,Tea contract year
dbo,Tea_Teacher_tb,tea_group_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea group rate
dbo,Tea_Teacher_tb,tea_id,int,int,N,"",PK,"","","",,Tea id
dbo,Tea_Teacher_tb,tea_meeting_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea meeting rate
dbo,Tea_Teacher_tb,tea_other_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea other rate
dbo,Tea_Teacher_tb,tea_po,int,int,Y,"","","","","",,Tea po
dbo,Tea_Teacher_tb,tea_private_noshow_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea private noshow rate
dbo,Tea_Teacher_tb,tea_private_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea private rate
dbo,Tea_Teacher_tb,tea_semiprivate_noshow_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea semiprivate noshow rate
dbo,Tea_Teacher_tb,tea_semiprivate_rate,decimal,"decimal(15, 2)",N,"","","","","",,Tea semiprivate rate
dbo,Tec_Technical_Cooperation_tb,bou_id,int,int,N,"",PK,FK,"","",,Bou id
dbo,Tec_Technical_Cooperation_tb,tec_amount,decimal,"decimal(15, 2)",Y,"","","","","",,Tec amount
dbo,Tec_Technical_Cooperation_tb,tec_end_date,datetime,datetime,N,"","","","","",,Tec end date
dbo,Tec_Technical_Cooperation_tb,tec_start_date,datetime,datetime,N,"","","","","",,Tec start date
dbo,Temp_Bud,adc_id_account,int,int,N,"","","","","",,Adc id account
dbo,Temp_Bud,bie_id,int,int,Y,"","","","","",,Bie id
dbo,Temp_Bud,bou_id_budget_org_unit,int,int,N,"","","","","",,Bou id budget org unit
dbo,Temp_Bud,bud_accounting_type,varchar,varchar(50),N,"","","","","",,Bud accounting type
dbo,Temp_Bud,bud_amount,decimal,"decimal(15, 5)",N,"","","","","",,Bud amount
dbo,Temp_Bud,bud_cancel_seq,int,int,Y,"","","","","",,Bud cancel seq
dbo,Temp_Bud,bud_creation_date,datetime,datetime,N,"","","","","",,Bud creation date
dbo,Temp_Bud,bud_description,varchar,varchar(200),N,"","","","","",,Bud description
dbo,Temp_Bud,bud_doc_num,varchar,varchar(50),Y,"","","","","",,Bud doc num
dbo,Temp_Bud,bud_doc_type,varchar,varchar(50),N,"","","","","",,Bud doc type
dbo,Temp_Bud,bud_error_type,varchar,varchar(50),N,"","","","","",,Bud error type
dbo,Temp_Bud,bud_for_fix_me,int,int,Y,"","","","","",,Bud for fix me
dbo,Temp_Bud,bud_id,int,int,N,"",PK,"","","",,Bud id
dbo,Temp_Bud,bud_invoice_description,varchar,varchar(50),Y,"","","","","",,Bud invoice description
dbo,Temp_Bud,bud_lawson_date,datetime,datetime,Y,"","","","","",,Bud lawson date
dbo,Temp_Bud,bud_status,varchar,varchar(50),N,"","","","","",,Bud status
dbo,Temp_Bud,bud_update_date,datetime,datetime,N,"","","","","",,Bud update date
dbo,Temp_Bud,fcl_id_vendor,int,int,Y,"","","","","",,Fcl id vendor
dbo,Temp_Bud,ops_id_opus,int,int,N,"","","","","",,Ops id opus
dbo,Temp_Bud,per_updator_id,int,int,N,"","","","","",,Per updator id
dbo,Temp_Bud,yea_year,int,int,N,"","","","","",,Yea year
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,Correo_en_Moodle ,varchar,varchar(200),Y,"","","","","",,Correo en moodle 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,KNL_System_Email ,varchar,varchar(200),Y,"","","","","",,Knl system email 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,KNL_System_First_Name ,varchar,varchar(200),Y,"","","","","",,Knl system first name 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,KNL_System_Last_Name ,varchar,varchar(200),Y,"","","","","",,Knl system last name 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,KNL_System_Middle_Name ,varchar,varchar(200),Y,"","","","","",,Knl system middle name 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,KNL_System_OUT_ID ,int,int,Y,"","","","","",,Knl system out id 
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,Moodle_Course_id,int,int,Y,"","","","","",,Moodle course id
dbo,TEMP_GUEST_FROM_MOODLE_WITH_USER_ID,Moodle_User_Id ,int,int,Y,"","","","","",,Moodle user id 
dbo,TEMP_KNL_MOODLE_USERS_TB,email,varchar,varchar(200),Y,"","","","","",,Email
dbo,TEMP_KNL_MOODLE_USERS_TB,moodleId,int,int,Y,"","","","","",,Moodleid
dbo,TEMP_MOODLE_USERS_TB,courseId,int,int,Y,"","","","","",,Courseid
dbo,TEMP_MOODLE_USERS_TB,email,varchar,varchar(200),Y,"","","","","",,Email
dbo,TEMP_MOODLE_USERS_TB,firstname,varchar,varchar(200),Y,"","","","","",,Firstname
dbo,TEMP_MOODLE_USERS_TB,lastname,varchar,varchar(200),Y,"","","","","",,Lastname
dbo,TEMP_MOODLE_USERS_TB,userId,int,int,Y,"","","","","",,Userid
dbo,Tgp_Ticket_Group_Person_tb,per_id,int,int,N,"","",FK,"","",,Per id
dbo,Tgp_Ticket_Group_Person_tb,tgp_assigner_flag,bit,bit,N,"","","","","",,Tgp assigner flag
dbo,Tgp_Ticket_Group_Person_tb,tgp_id,int,int,N,"",PK,"","","",,Tgp id
dbo,Tgp_Ticket_Group_Person_tb,tgp_receive_group_notification_flag,bit,bit,N,"","","","","",,Tgp receive group notification flag
dbo,Tgp_Ticket_Group_Person_tb,tig_id,int,int,N,"","",FK,"","",,Tig id
dbo,Tha_Registration_Hash_Approval_tb,per_id_approver,int,int,N,"","",FK,"","",,Per id approver
dbo,Tha_Registration_Hash_Approval_tb,reg_id_registration,int,int,N,"","",FK,"","",,Reg id registration
dbo,Tha_Registration_Hash_Approval_tb,tha_accessed_date,datetime,datetime,Y,"","","","","",,Tha accessed date
dbo,Tha_Registration_Hash_Approval_tb,tha_hash_code,varchar,varchar(32),N,"","","",UK,"",,Tha hash code
dbo,Tha_Registration_Hash_Approval_tb,tha_id,int,int,N,"",PK,"","","",,Tha id
dbo,Tha_Registration_Hash_Approval_tb,tha_used,bit,bit,N,((0)),"","","","",,Tha used
dbo,Tha_Registration_Hash_Approval_tb,tha_valid_date,datetime,datetime,N,"","","","","",,Tha valid date
dbo,Tig_Ticket_Group_tb,per_id_deletor,int,int,Y,"","","","","",,Per id deletor
dbo,Tig_Ticket_Group_tb,tig_code,varchar,varchar(25),N,"","","","","",,Tig code
dbo,Tig_Ticket_Group_tb,tig_deleted_date,datetime,datetime,Y,"","","","","",,Tig deleted date
dbo,Tig_Ticket_Group_tb,tig_deleted_flag,bit,bit,N,((0)),"","","","",,Tig deleted flag
dbo,Tig_Ticket_Group_tb,tig_description,varchar,varchar(250),N,"","","","","",,Tig description
dbo,Tig_Ticket_Group_tb,tig_id,int,int,N,"",PK,"","","",,Tig id
dbo,Tjf_Title_Job_Family_Matriz,tjf_id,int,int,N,"","","","","",,Tjf id
dbo,Tjf_Title_Job_Family_Matriz,tjf_job_family,varchar,varchar(200),Y,"","","","","",,Tjf job family
dbo,Tjf_Title_Job_Family_Matriz,tjf_title,varchar,varchar(200),Y,"","","","","",,Tjf title
dbo,Toa_Terms_of_Reference_Attachment_tb,toa_file_ext,varchar,varchar(20),N,"","","","","",,Toa file ext
dbo,Toa_Terms_of_Reference_Attachment_tb,toa_file_name,varchar,varchar(1000),N,"","","","","",,Toa file name
dbo,Toa_Terms_of_Reference_Attachment_tb,toa_id,int,int,N,"",PK,"","","",,Toa id
dbo,Toa_Terms_of_Reference_Attachment_tb,toa_idbdocs_number,varchar,varchar(100),N,"","","","","",,Toa idbdocs number
dbo,Toa_Terms_of_Reference_Attachment_tb,tor_id_terms_of_reference,int,int,N,"","",FK,"","",,Tor id terms of reference
dbo,Toc_Terms_of_Reference_Subcategory_tb,sca_id,int,int,N,"",PK,FK,"","",,Sca id
dbo,Toc_Terms_of_Reference_Subcategory_tb,tor_id,int,int,N,"",PK,FK,"","",,Tor id
dbo,Tol_Terms_of_Reference_Language_tb,lng_id_language,int,int,N,"","",FK,"","",,Lng id language
dbo,Tol_Terms_of_Reference_Language_tb,tol_id,int,int,N,"",PK,"","","",,Tol id
dbo,Tol_Terms_of_Reference_Language_tb,tol_level,varchar,varchar(20),Y,"","","","","",,Tol level
dbo,Tol_Terms_of_Reference_Language_tb,tol_mandatory_flag,bit,bit,N,((0)),"","","","",,Tol mandatory flag
dbo,Tol_Terms_of_Reference_Language_tb,tor_id_terms_of_reference,int,int,N,"","",FK,"","",,Tor id terms of reference
dbo,Tom_Topics_Outcome_Metadata_tb,out_id_metadata,int,int,N,"","",FK,"","",,Out id metadata
dbo,Tom_Topics_Outcome_Metadata_tb,tom_id,int,int,N,"",PK,"","","",,Tom id
dbo,Tom_Topics_Outcome_Metadata_tb,tom_name,varchar,varchar(250),N,"","","","","",,Tom name
dbo,Tor_Terms_of_Reference_tb,cat_id_category,int,int,Y,"","",FK,"","",,Cat id category
dbo,Tor_Terms_of_Reference_tb,ctr_id_post_of_duty,int,int,Y,"","",FK,"","",,Ctr id post of duty
dbo,Tor_Terms_of_Reference_tb,lng_id_entry_language,int,int,N,"","",FK,"","",,Lng id entry language
dbo,Tor_Terms_of_Reference_tb,per_id_creator,int,int,N,"","",FK,"","",,Per id creator
dbo,Tor_Terms_of_Reference_tb,per_id_deletor,int,int,Y,"","",FK,"","",,Per id deletor
dbo,Tor_Terms_of_Reference_tb,per_id_updator,int,int,N,"","",FK,"","",,Per id updator
dbo,Tor_Terms_of_Reference_tb,tor_activities,text,text,Y,"","","","","",,Tor activities
dbo,Tor_Terms_of_Reference_tb,tor_assumptions,text,text,Y,"","","","","",,Tor assumptions
dbo,Tor_Terms_of_Reference_tb,tor_background,text,text,Y,"","","","","",,Tor background
