"schema_name","view_name","column_name","data_type","data_type_ext","nullable","comments"
dbo,OPT_Employees_Training_Plan_vw,employee_email,varchar,varchar(200),Y,
dbo,OPT_Employees_Training_Plan_vw,employee_location,varchar,varchar(20),N,
dbo,OPT_Employees_Training_Plan_vw,employee_type,varchar,varchar(20),N,
dbo,OPT_Employees_Training_Plan_vw,employee_unit,varchar,varchar(10),N,
dbo,OPT_Employees_Training_Plan_vw,first_name,varchar,varchar(200),N,
dbo,OPT_Employees_Training_Plan_vw,full_name,varchar,varchar(602),Y,
dbo,OPT_Employees_Training_Plan_vw,isActiveFlag,int,int,Y,
dbo,OPT_Employees_Training_Plan_vw,last_name,varchar,varchar(200),N,
dbo,OPT_Employees_Training_Plan_vw,middle_name,varchar,varchar(200),Y,
dbo,OPT_Employees_Training_Plan_vw,program_id,int,int,N,
dbo,OPT_Employees_Training_Plan_vw,role_id,int,int,N,
dbo,OPT_Employees_Training_Plan_vw,role_name,varchar,varchar(200),N,
dbo,OPT_Employees_Training_Plan_vw,training_plan_id,int,int,N,
dbo,OPT_Employees_Training_Plan_vw,training_plan_name,varchar,varchar(200),N,
dbo,OPT_Optima_Training_Course_Employee_vw,course_language,varchar,varchar(5),Y,
dbo,OPT_Optima_Training_Course_Employee_vw,course_moodle_id,int,int,N,
dbo,OPT_Optima_Training_Course_Employee_vw,course_name,varchar,varchar(800),N,
dbo,OPT_Optima_Training_Course_Employee_vw,course_order,int,int,N,
dbo,OPT_Optima_Training_Course_Employee_vw,course_output_id,int,int,N,
dbo,OPT_Optima_Training_Course_Employee_vw,course_type,varchar,varchar(100),N,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_complete_name,varchar,varchar(602),Y,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_department,varchar,varchar(3),Y,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_email,varchar,varchar(200),Y,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_first_name,varchar,varchar(200),N,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_last_name,varchar,varchar(200),Y,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_middle_name,varchar,varchar(200),N,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_seccion,varchar,varchar(3),N,
dbo,OPT_Optima_Training_Course_Employee_vw,employee_unit,varchar,varchar(10),N,
dbo,OPT_Optima_Training_Plan_vw,course_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,course_language,varchar,varchar(5),Y,
dbo,OPT_Optima_Training_Plan_vw,course_moodle_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,course_name,varchar,varchar(800),N,
dbo,OPT_Optima_Training_Plan_vw,course_order,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,course_output_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,course_type,varchar,varchar(100),N,
dbo,OPT_Optima_Training_Plan_vw,program_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,role_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,role_name,varchar,varchar(200),N,
dbo,OPT_Optima_Training_Plan_vw,training_plan_id,int,int,N,
dbo,OPT_Optima_Training_Plan_vw,training_plan_name,varchar,varchar(200),N,
dbo,OUA_OUTCOME_ACTIVITY_VW,ACTIVITY_CODE,varchar,varchar(10),Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,BALANCE_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUA_OUTCOME_ACTIVITY_VW,END_DATE,datetime,datetime,Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,EVT_TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,EXECUTED_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,HOURS_DELIVERED,decimal,"decimal(26, 1)",Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,KNA_ID_ACTIVITY,int,int,Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,OBG_KNL_AMOUNT,decimal,"decimal(15, 2)",N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OBLIGATED_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,ORG_UNIT,varchar,varchar(50),N,
dbo,OUA_OUTCOME_ACTIVITY_VW,ORG_UNIT_COUNT,int,int,Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,out_budget_officer_closed,varchar,varchar(401),Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,out_budget_officer_closed_date,datetime,datetime,Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_BUDGET_OFFICER_CLOSED_FLAG,bit,bit,N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_COMMENTS,varchar,varchar(8000),Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_DELETED_FLAG,bit,bit,N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_ID,int,int,N,
dbo,OUA_OUTCOME_ACTIVITY_VW,out_logistic_required_flag,bit,bit,N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_NAME,varchar,varchar(200),N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUT_OBJECTIVES,varchar,varchar(8000),N,
dbo,OUA_OUTCOME_ACTIVITY_VW,out_outcome_budget_status,varchar,varchar(50),Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,OUTPUT_TYPE,varchar,varchar(28),N,
dbo,OUA_OUTCOME_ACTIVITY_VW,OutputKNLOfficers,varchar,varchar(500),Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,PARTICIPANTS,int,int,Y,
dbo,OUA_OUTCOME_ACTIVITY_VW,START_DATE,datetime,datetime,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,ACTIVITY_CODE,varchar,varchar(10),Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,BALANCE_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,END_DATE,datetime,datetime,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,EVT_TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,EXECUTED_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,HOURS_DELIVERED,decimal,"decimal(26, 1)",Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,KNA_ID_ACTIVITY,int,int,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OBG_KNL_AMOUNT,decimal,"decimal(15, 2)",N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OBLIGATED_AMOUNT,decimal,"decimal(15, 2)",Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,ORG_UNIT,varchar,varchar(50),N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,ORG_UNIT_COUNT,int,int,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,out_budget_officer_closed,varchar,varchar(401),Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,out_budget_officer_closed_date,datetime,datetime,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_BUDGET_OFFICER_CLOSED_FLAG,bit,bit,N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_COMMENTS,varchar,varchar(8000),Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_DELETED_FLAG,bit,bit,N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_ID,int,int,N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,out_logistic_required_flag,bit,bit,N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_NAME,varchar,varchar(200),N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUT_OBJECTIVES,varchar,varchar(8000),N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,out_outcome_budget_status,varchar,varchar(50),Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OUTPUT_TYPE,varchar,varchar(28),N,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,OutputKNLOfficers,varchar,varchar(500),Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,PARTICIPANTS,int,int,Y,
dbo,OUD_OUTCOME_ACTIVITY_DELETED_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,ACTIVE_FLAG,bit,bit,N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,END_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,FLOW_CODE,varchar,varchar(32),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,NAME,varchar,varchar(200),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,OPUS_ID,int,int,N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,OUT_ID,int,int,N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,OUT_TYPE,varchar,varchar(22),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,PRESENTATION_TYPE,varchar,varchar(22),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,START_DATE,datetime,datetime,Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_COLLABORATIVE_LEARNING_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,OUT_COLLABORATIVE_LEARNING_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_EXTERNAL_EVENT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_EXTERNAL_EVENT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_EXTERNAL_EVENT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_EXTERNAL_EVENT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_EXTERNAL_EVENT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_EXTERNAL_EVENT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_EXTERNAL_EVENT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_EXTERNAL_EVENT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_EXTERNAL_EVENT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,END_DATE,datetime,datetime,N,
dbo,OUT_EXTERNAL_EVENT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_EXTERNAL_EVENT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_EXTERNAL_EVENT_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_EXTERNAL_EVENT_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_EXTERNAL_EVENT_VW,LOCATION_NAME,varchar,varchar(400),N,
dbo,OUT_EXTERNAL_EVENT_VW,LOCATION_TYPE,varchar,varchar(30),N,
dbo,OUT_EXTERNAL_EVENT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_EXTERNAL_EVENT_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_EXTERNAL_EVENT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_EXTERNAL_EVENT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_EXTERNAL_EVENT_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_EXTERNAL_EVENT_VW,OPUS_ID,int,int,N,
dbo,OUT_EXTERNAL_EVENT_VW,OUT_ID,int,int,N,
dbo,OUT_EXTERNAL_EVENT_VW,OUT_TYPE,varchar,varchar(14),N,
dbo,OUT_EXTERNAL_EVENT_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,OUT_EXTERNAL_EVENT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_EXTERNAL_EVENT_VW,START_DATE,datetime,datetime,N,
dbo,OUT_EXTERNAL_EVENT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_EXTERNAL_EVENT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_EXTERNAL_EVENT_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",N,
dbo,OUT_EXTERNAL_EVENT_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_FHL_PRODUCT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_FHL_PRODUCT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_FHL_PRODUCT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_FHL_PRODUCT_VW,COVERAGE_FROM,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,COVERAGE_TO,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_FHL_PRODUCT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_FHL_PRODUCT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_FHL_PRODUCT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_FHL_PRODUCT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_FHL_PRODUCT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_FHL_PRODUCT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_FHL_PRODUCT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_FHL_PRODUCT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_FHL_PRODUCT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_FHL_PRODUCT_VW,FORMAT,varchar,varchar(20),N,
dbo,OUT_FHL_PRODUCT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,LOCATION_CITY,varchar,varchar(1),N,
dbo,OUT_FHL_PRODUCT_VW,LOCATION_COUNTRY,varchar,varchar(1),N,
dbo,OUT_FHL_PRODUCT_VW,LOCATION_NAME,varchar,varchar(1),N,
dbo,OUT_FHL_PRODUCT_VW,LOCATION_TYPE,varchar,varchar(1),N,
dbo,OUT_FHL_PRODUCT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_FHL_PRODUCT_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_FHL_PRODUCT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_FHL_PRODUCT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_FHL_PRODUCT_VW,OPUS_CODE,varchar,varchar(10),N,
dbo,OUT_FHL_PRODUCT_VW,OPUS_ID,int,int,N,
dbo,OUT_FHL_PRODUCT_VW,OUT_ID,int,int,N,
dbo,OUT_FHL_PRODUCT_VW,OUT_TYPE,varchar,varchar(15),N,
dbo,OUT_FHL_PRODUCT_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,OUT_FHL_PRODUCT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_FHL_PRODUCT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_FHL_PRODUCT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_FHL_PRODUCT_VW,TRANSACTION_TYPE,varchar,varchar(7),N,
dbo,OUT_GENERAL_EVENT_VW,audiovisuals_assistant,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,budget_assistant,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_EVENT_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_GENERAL_EVENT_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_GENERAL_EVENT_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_GENERAL_EVENT_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,DEADLINE,datetime,datetime,N,
dbo,OUT_GENERAL_EVENT_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_EVENT_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_EVENT_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_EVENT_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_EVENT_VW,END_DATE,datetime,datetime,N,
dbo,OUT_GENERAL_EVENT_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_EVENT_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_EVENT_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_EVENT_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_EVENT_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_GENERAL_EVENT_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_GENERAL_EVENT_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_EVENT_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_GENERAL_EVENT_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_GENERAL_EVENT_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_GENERAL_EVENT_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_GENERAL_EVENT_VW,logistic_assistant,varchar,varchar(401),Y,
dbo,OUT_GENERAL_EVENT_VW,LOGISTICS_FLAG,bit,bit,N,
dbo,OUT_GENERAL_EVENT_VW,MAX_PARTICIPANTS,int,int,N,
dbo,OUT_GENERAL_EVENT_VW,MODALITY,varchar,varchar(18),Y,
dbo,OUT_GENERAL_EVENT_VW,NAME,varchar,varchar(200),N,
dbo,OUT_GENERAL_EVENT_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_GENERAL_EVENT_VW,ONLINE_FLAG,bit,bit,N,
dbo,OUT_GENERAL_EVENT_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_GENERAL_EVENT_VW,OPUS_ID,int,int,N,
dbo,OUT_GENERAL_EVENT_VW,OUT_ID,int,int,N,
dbo,OUT_GENERAL_EVENT_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_GENERAL_EVENT_VW,PRESENTATION_TYPE,varchar,varchar(800),Y,
dbo,OUT_GENERAL_EVENT_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_GENERAL_EVENT_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_EVENT_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",N,
dbo,OUT_GENERAL_EVENT_VW,REGISTRATION_FEE,decimal,"decimal(15, 2)",N,
dbo,OUT_GENERAL_EVENT_VW,START_DATE,datetime,datetime,N,
dbo,OUT_GENERAL_EVENT_VW,STATUS_CODE,varchar,varchar(50),N,
dbo,OUT_GENERAL_EVENT_VW,SUBJECT_TYPE,varchar,varchar(800),Y,
dbo,OUT_GENERAL_EVENT_VW,target_audience,varchar,varchar(500),Y,
dbo,OUT_GENERAL_EVENT_VW,TOTAL_DURATION,decimal,"decimal(15, 1)",Y,
dbo,OUT_GENERAL_EVENT_VW,TOTAL_PARTICIPANTS,int,int,Y,
dbo,OUT_GENERAL_SERVICE_VW,ACTIVE_FLAG,bit,bit,N,
dbo,OUT_GENERAL_SERVICE_VW,BUDGET_OFFICER_CLOSED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,BUDGET_STATUS_CODE,varchar,varchar(50),Y,
dbo,OUT_GENERAL_SERVICE_VW,CLOSER,varchar,varchar(401),Y,
dbo,OUT_GENERAL_SERVICE_VW,COMMENTS,varchar,varchar(8000),Y,
dbo,OUT_GENERAL_SERVICE_VW,CREATED_DATE,datetime,datetime,N,
dbo,OUT_GENERAL_SERVICE_VW,CREATOR,varchar,varchar(401),Y,
dbo,OUT_GENERAL_SERVICE_VW,DELETED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,DELETOR,varchar,varchar(401),Y,
dbo,OUT_GENERAL_SERVICE_VW,DISBURSED_AMOUNT,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_SERVICE_VW,DISBURSED_BY_ASSOCIATED_ACTIVITY,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_SERVICE_VW,DISBURSED_SOF,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_SERVICE_VW,END_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,ESTIMATED_TOTAL_COST,decimal,"decimal(38, 2)",Y,
dbo,OUT_GENERAL_SERVICE_VW,FINANCED_BY_ASSOCIATED_ACTIVITY,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_SERVICE_VW,FINANCED_BY_OTHER_KNAS,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_SERVICE_VW,FINANCED_BY_OTHER_SOURCES,numeric,"numeric(38, 5)",Y,
dbo,OUT_GENERAL_SERVICE_VW,FLOW_CODE,varchar,varchar(28),N,
dbo,OUT_GENERAL_SERVICE_VW,KNLOFFICERS,varchar,varchar(500),Y,
dbo,OUT_GENERAL_SERVICE_VW,LAST_UPDATED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,LOCATION_CITY,varchar,varchar(100),Y,
dbo,OUT_GENERAL_SERVICE_VW,LOCATION_COUNTRY,varchar,varchar(100),Y,
dbo,OUT_GENERAL_SERVICE_VW,LOCATION_NAME,varchar,varchar(400),Y,
dbo,OUT_GENERAL_SERVICE_VW,LOCATION_TYPE,varchar,varchar(30),Y,
dbo,OUT_GENERAL_SERVICE_VW,MODALITY,varchar,varchar(13),Y,
dbo,OUT_GENERAL_SERVICE_VW,NAME,varchar,varchar(200),N,
dbo,OUT_GENERAL_SERVICE_VW,OBJECTIVES,varchar,varchar(8000),N,
dbo,OUT_GENERAL_SERVICE_VW,OPUS_CODE,varchar,varchar(20),N,
dbo,OUT_GENERAL_SERVICE_VW,OPUS_ID,int,int,N,
dbo,OUT_GENERAL_SERVICE_VW,OUT_ID,int,int,N,
dbo,OUT_GENERAL_SERVICE_VW,OUT_TYPE,varchar,varchar(20),N,
dbo,OUT_GENERAL_SERVICE_VW,PRESENTATION_TYPE,varchar,varchar(21),N,
dbo,OUT_GENERAL_SERVICE_VW,PRIVATE_REGISTRATION,bit,bit,N,
dbo,OUT_GENERAL_SERVICE_VW,PUBLISHED_DATE,datetime,datetime,Y,
dbo,OUT_GENERAL_SERVICE_VW,REGISTRATION_COFINANCING,decimal,"decimal(15, 2)",Y,
